Volume,Ulcer,ATR,BBhPrice,BBlPrice,BBWidth,EMA5Price,EMA10Price,EMA20Price,MACDHist,DIplus,DIminus,VI,TRIX,CCI,DPO,STC,PSARUp,PSARDown,RSI,SRSI,TSI,UO,SO,WR,AO,ROC,PPOHist,CandleBodyWidth,CandleTopWick,CandleBottomWick,Prev Day,Week Open,Month Open,Year Open:,Label
170576134,1.116027381,1.306313283,-2.187063778,7.745990316,9.664434682,0.426461486,0.869728892,1.724729014,-0.047852398,29.69965517,19.69446242,0.330024814,0.17178098,71.63538404,1.05305,55.41752825,0,0,60.32671853,0.682022081,23.69563419,63.18634157,88.70588235,-11.29411765,1.332294118,3.628123131,0.136031061,-0.009989456,0.152061713,0.920863954,-0.009989456,0.072205374,3.719993092,31.68927611,1
135017541,0.858233772,1.250505191,-2.052130619,7.564590854,9.358772176,0.492670494,0.967856661,1.84498524,-0.015903964,30.15705208,19.10386724,0.340896514,0.172571834,80.51306947,0.78995,77.70876413,0,0,61.48175396,0.765461404,25.85164963,61.5251509,93.61563518,-6.384364821,1.484264706,1.642146938,0.133152126,0.161823059,0.11065864,0.310196458,0.161823059,0.103018554,4.907070965,25.64897596,-1
155273017,0.79694419,1.338397677,-3.701229461,5.609468081,9.222701962,-0.756789737,-0.543434296,0.180521074,-0.141593013,26.1640233,27.54697521,0.140146151,0.111438677,21.72255137,1.1226,38.85438206,0,1,52.89548966,0,15.3693416,55.25920923,43.97955925,-56.02044075,0.735294118,-0.021365839,0.0110149,1.068570389,0.692851037,0.092163801,1.068570389,-0.867470954,4.160174327,25.19961134,1
198247302,0.867532343,1.363226415,-3.148038462,5.051643625,8.122373129,-0.280927149,-0.16919969,0.469958087,-0.149362402,23.85267141,25.89416308,-0.017099942,0.056321592,16.9751312,-0.0329,19.42719103,0,0,54.31212252,0.128395172,10.75462223,57.24034926,50.30779754,-49.69220246,0.171147059,-0.189084562,-0.053342651,0.418744442,0.241007073,1.252592947,0.418744442,0.630569656,3.421131953,31.70296006,1
196693141,0.86775861,1.365424528,-1.846414876,5.500691481,7.215273335,0.624527574,0.859753153,1.535430941,-0.042180477,28.28087955,24.00587211,0.054929735,0.060414371,86.89007536,0.15475,59.71359552,1,0,59.11597128,0.563787438,14.2072904,62.47872388,87.65389877,-12.34610123,-0.058441176,2.056938778,-0.021493962,0.311038535,0.334437049,0.163562321,0.311038535,0.486290394,6.863824097,33.421492,1
163052911,0.868293118,1.329537062,-1.656113025,4.544000562,6.11186174,0.388850456,0.669538114,1.350652742,-0.00801759,28.47931602,22.89286023,0.008155689,0.077201966,92.07615594,1.17465,79.85679776,0,0,58.89611467,0.543860943,16.04556114,60.6971844,80.32422123,-19.67577877,0.297421569,1.477217794,-0.011785333,-0.018829889,0.666799584,0.271047867,-0.018829889,0.188689716,7.224736586,29.25097012,1
206195723,0.858321041,1.343427271,-1.921957411,2.681605654,4.586143784,-0.251190789,-0.080004008,0.52280735,-0.062568213,26.17165334,23.77074714,0.037654321,0.062052711,62.97210901,1.054,39.92839888,0,0,54.70855892,0.164325808,11.86694901,55.13529565,55.84573337,-44.15426663,0.741088235,-0.732507369,-0.062846039,-1.016608285,0.590074809,0.078206174,-1.016608285,-0.714903239,4.622805686,31.95598374,1
338771066,0.852354461,1.383896752,-1.150325644,2.674373401,3.795774338,0.223517963,0.415127033,1.007020552,-0.034746248,23.59157555,22.53189919,0.055588314,0.060876281,70.81548942,0.8202,19.96419944,0,0,57.21780841,0.391749251,12.41643259,51.94701052,68.28282828,-31.71717172,0.659843137,-0.260131283,-0.062450106,-0.706375007,0.504711003,0.908245887,-0.706375007,2.428155693,5.083678349,22.90987464,1
157703139,0.860811765,1.342975556,-0.98815832,1.819198979,2.79574043,0.04296259,0.209163131,0.765459894,-0.038522848,22.57396487,21.55999712,-0.083380155,0.055966906,49.00441471,-0.49325,9.98209972,0,0,56.30622952,0.309129165,11.62125371,49.73076206,64.15584416,-35.84415584,0.496382353,-0.347826087,-0.077487854,-0.066651115,0.507659324,0.327879822,-0.066651115,1.265238583,4.329220207,22.67130292,1
209324342,0.958701113,1.340120159,-2.108676175,0.658764625,2.78765003,-0.730222551,-0.759762192,-0.341257351,-0.127771322,21.0062016,25.44063654,-0.161775894,0.007053357,-51.89989306,-0.8149,4.99104986,0,0,50.16679701,0,2.969783443,47.6971043,34.71861472,-65.28138528,0.15054902,-0.193013365,-0.163659819,-0.394207833,0.684264164,0.319204133,-0.394207833,-1.199720065,1.530821918,21.34992428,1
191085808,1.011743081,1.311183005,-1.73066016,0.98164167,2.722497836,-0.240065926,-0.318757787,0.027820581,-0.114417552,19.93624098,25.16896284,-0.20156409,-0.028753421,-67.98384259,0.3178,2.49552493,0,1,52.00132209,0.16213275,-0.015403786,45.58473214,44.3001443,-55.6998557,-0.294578431,0.540583154,-0.193162868,0.399244248,0.147861055,0.506386346,0.399244248,-1.117609269,0.653941123,22.8623333,1
169953434,0.959681848,1.282741361,-1.177119166,1.542090697,2.71425673,0.227087647,0.21415404,0.552005064,-0.047789064,23.27163177,23.88937837,-0.055511943,-0.028886731,25.9997007,0.44005,51.24776246,0,0,54.80753626,0.410142016,1.978779361,44.14723762,59.30735931,-40.69264069,-0.339794118,-0.166772289,-0.171752151,-0.057877456,0.379542545,0.181858753,-0.057877456,-0.77792634,0.309441887,29.34186077,1
153858572,0.845531728,1.233188407,-0.730852037,1.760605952,2.478695755,0.43766777,0.527070139,0.889683011,0.015738312,23.47974554,23.07436886,0.03792696,-0.001400188,49.27629789,0.63715,75.62388123,0,0,56.82538522,0.588476672,6.13320711,46.28784247,70.44733045,-29.55266955,-0.080862745,0.103234687,-0.128779872,0,0.199603012,0.455608778,0,-0.623725825,1.036368118,24.83941525,1
132031307,0.837376213,1.195460664,-0.209207447,2.355143476,2.537128347,0.72867748,0.969092247,1.402114097,0.084117697,25.6275595,22.10239268,0.017462516,0.051648016,117.1379889,-0.91385,87.81194062,0,0,59.79068367,0.850545583,13.06701399,53.1084682,87.53246753,-12.46753247,0.449617647,0.44595432,-0.059698677,0,0.124489099,0.44595432,0,0.833138934,2.342913195,26.67606341,1
148380697,0.843228963,1.16185633,-0.689134494,1.883365161,2.557230042,0.173438546,0.408458562,0.841306595,0.053711437,24.48529996,22.79560387,0.054326571,0.079134671,79.6566357,-0.6184,93.90597031,0,0,56.79611683,0.585889973,13.62961933,53.05610609,75.35353535,-24.64646465,0.572637255,1.620776533,-0.049899488,-0.09951459,0.421278431,0.281924635,-0.09951459,1.182623498,0.861828371,22.56528522,1
191449035,0.847630511,1.130152307,-0.570123033,2.036827396,2.587971484,0.210754908,0.451037724,0.890614847,0.038828939,24.46757508,21.76115141,0.019749955,0.094275698,95.36880721,0.46665,96.95298515,1,0,57.49689901,0.761657142,14.91982789,51.72936999,79.07647908,-20.92352092,0.652205882,1.422502214,-0.038426391,-0.262357247,0.30534856,0.224868457,-0.262357247,1.754425426,0.507659324,21.98897113,1
225993070,0.832944471,1.131784285,-1.697854751,0.87155945,2.580073715,-0.653909778,-0.606462954,-0.2768209,-0.071340691,22.68713016,26.17323603,0.070129358,0.054104132,-29.05786419,0.47415,48.47649258,0,0,50.20263504,0.003723863,5.63457456,49.57298076,48.10966811,-51.89033189,0.367441176,-0.992237074,-0.111701628,-0.510771833,0.182497997,0.089560593,-0.510771833,-0.489732317,-0.963721961,23.65323707,1
215150055,0.8552798,1.11094255,-1.652548105,0.851459908,2.514078004,-0.416061346,-0.471221342,-0.22225195,-0.101192016,21.46183925,28.99030864,0.00959466,0.00718216,-75.94269966,-0.22985,24.23824629,0,0,50.37954034,0.02210576,0.149359436,48.80778699,35.23600439,-64.76399561,-0.050509804,-0.92173046,-0.155819568,0.010064412,0.082743506,0.853756189,0.010064412,-0.827243593,-0.28209531,24.41813553,1
145540780,0.864897302,1.116946654,-0.663523792,1.681835764,2.333478511,0.387008066,0.429891171,0.702831326,-0.020125489,26.9905022,26.77486719,-0.049562888,0.007051892,55.93219549,0.22035,62.11912314,0,0,55.79172601,0.584475816,4.240804818,50.93509522,68.0204903,-31.9795097,-0.178107843,0.839501211,-0.117317933,0.483903264,0.331012189,0,0.483903264,-0.486939661,1.893965031,27.17020977,1
113011807,0.865046896,1.075379036,-0.402584284,2.06718758,2.449385587,0.497556674,0.646443098,0.962735886,0.038513207,27.59893095,25.82340507,-0.027930139,0.033928891,97.91323301,0.0418,81.05956157,0,0,57.59829783,0.772193302,9.336376826,50.92288336,79.91218441,-20.08781559,0.027343137,0.610405753,-0.069441918,0.152459234,0.23165001,0.126103405,0.152459234,0.237729298,0.879106205,29.22326914,1
137751127,0.832814442,1.034709105,-0.311449931,2.319659323,2.604952801,0.471748756,0.701311382,1.062318098,0.066267576,27.39424547,24.92138184,0.012151425,0.06842439,102.750948,-1.01615,90.52978079,0,0,58.66730372,0.883271698,14.06846212,51.84939302,86.90084157,-13.09915843,0.446127451,0.982648036,-0.027607772,-0.042911844,0.099027332,0.416721935,-0.042911844,0.142202037,0.832454631,28.32302173,1
48894862,0.829146439,0.999229883,-0.023478884,2.897451935,2.879552044,0.631020988,0.963535601,1.393913447,0.097267447,29.26439255,23.96295064,0.08834816,0.111418428,141.1203876,-0.7296,95.26489039,0,0,61.05865209,1,20.44648454,55.53449997,96.36113972,-3.638860281,0.682941176,2.626460238,0.025309848,0.260325132,0.116130022,0.182670511,0.260325132,1.572376035,1.169337856,28.93324293,1
107837336,0.820362755,0.96685632,0.000499538,3.029226683,2.983530739,0.56534036,0.966364439,1.458919515,0.102332751,30.38153606,22.99635916,0.174002321,0.149727556,162.3824269,-0.338,97.6324452,0,0,62.14513969,1,26.07438572,58.20572873,93.2382134,-6.7617866,0.888637255,2.467711402,0.065763354,-0.170246202,0.067661952,0.359854303,-0.170246202,2.29468599,3.98781375,28.81585062,1
99290102,0.704457879,0.925723726,-0.287401876,2.796749774,3.045935096,0.283411981,0.674958566,1.191035199,0.067347787,29.74271691,22.30257176,0.365341627,0.165833987,155.4824349,-0.059,98.8162226,0,0,60.97588999,0.902093427,28.25527826,63.5143543,88.31288344,-11.68711656,1.085362745,1.7328745,0.073134483,-0.393632101,0.021807873,0.010948226,-0.393632101,1.618572986,2.827650641,26.37163489,1
90128981,0.627463238,0.888100602,-0.46803947,2.785316716,3.216093287,0.161000544,0.517378269,1.038381856,0.030462511,28.7882446,24.14448615,0.391469292,0.163426626,110.3713996,0.4825,49.4081113,0,0,60.60844039,0.871325208,29.24775708,60.47973127,86.32060072,-13.67939928,1.058823529,1.255281163,0.065559235,0.259127093,0.119372255,0.059326969,0.259127093,0.87829776,1.432998967,24.41716287,-1
111693763,0.678218373,0.907664845,-1.448733105,1.774698899,3.21818691,-0.545722699,-0.379511301,0.047464533,-0.074108178,26.15574835,27.0124506,0.179964007,0.113654545,50.44916312,0.05275,24.70405565,0,0,52.60390073,0.201068851,17.44653852,46.97421171,57.23147241,-42.76852759,0.852127451,-0.386687378,-0.011109475,-1.190046881,0.031690872,0.048685492,-1.190046881,-0.510540909,0.15285439,20.2889489,-1
146576309,0.675911062,0.956545927,-0.039597683,3.5228399,3.501455495,0.763967644,1.076918744,1.583989231,0.024989932,26.58587098,23.80120748,0.186551567,0.121648727,115.580093,0.0625,62.35202782,0,0,61.96588523,0.984990213,23.35622573,57.30675866,98.50523169,-1.494768311,0.63872549,1.785299229,0.044199412,0.842160668,0.054370283,0.802493699,0.842160668,1.012741652,1.618838194,21.02174027,-1
137500759,0.675911062,0.934792647,-0.077243437,3.875608902,3.879179629,0.684466766,1.096959032,1.673042333,0.069357085,26.98061185,22.61542982,0.209094229,0.14996109,148.5554039,-1.11555,81.17601391,0,0,63.19951666,1,28.10975939,59.22267263,99.10364146,-0.896358543,0.693980392,1.908751299,0.087567844,0.313326153,0.034705276,0.362504777,0.313326153,0.625327397,1.608904072,23.50317448,-1
143039415,0.664392468,0.900021744,-0.291197991,3.953898185,4.168751737,0.491499118,0.940396841,1.56101907,0.067975792,28.01333975,21.81134508,0.312224824,0.173297011,152.1840691,-1.20225,90.58800696,0,0,63.46212217,1,31.22761155,57.5885643,93.90211986,-6.097880136,0.991058824,3.187741178,0.107418824,0.146547981,0.252560837,0.086918731,0.146547981,0.594264529,2.481643172,26.09171052,-1
161544549,0.658767753,0.900805905,-0.081509734,4.230209314,4.224096511,0.622731317,1.132698165,1.816246918,0.079698636,28.20997696,20.23576106,0.28312477,0.199205543,150.4876058,-0.4924,95.29400348,0,0,65.62312204,1,35.82142508,61.6985368,97.46403316,-2.535966837,1.216323529,3.61276039,0.136341449,0.60691602,0.112233446,0.269984868,0.60691602,1.744715893,3.775211943,25.26055396,-1
155767140,0.521739378,0.892676912,-0.03374407,4.4519869,4.388777546,0.636093696,1.19858272,1.945468837,0.084171572,28.38591233,18.96146032,0.486573986,0.224114852,155.270677,-0.35235,97.64700174,0,0,67.19653677,1,40.61607558,69.14720307,99.07940161,-0.920598389,1.33495098,2.925970619,0.161940313,0.61360316,0.043023706,0.195174844,0.61360316,1.59874985,4.559256843,28.96478062,-1
131087601,0.342071059,0.880057132,-0.193752064,4.541863749,4.634851552,0.517971737,1.095541273,1.887384496,0.06871803,30.03967564,17.85955088,0.691269994,0.23912753,160.0872529,-0.3269,98.82350087,0,0,67.8751553,1,44.51920218,67.02217161,91.06382979,-8.936170213,1.447470588,2.702583449,0.171425526,-0.297701913,0.039622197,0.43256421,-0.297701913,2.094436037,3.627358228,32.2875817,-1
201277094,0.40465166,0.904410194,-1.240012473,3.431329861,4.620715068,-0.287762762,0.115409868,0.836583666,-0.039059182,27.14288293,22.61351641,0.39254133,0.202803254,84.80104637,0.0028,49.41175043,0,0,59.1063613,0.425797405,34.27953725,67.39064523,60.76240552,-39.23759448,1.340637255,1.519070945,0.099793876,-0.273578581,0.221674344,0.372212488,-0.273578581,0.335084914,2.268820901,32.85841881,-1
199414459,0.404046643,0.930952323,-0.639997659,4.318695411,4.869132732,0.374716229,0.792029207,1.532967001,-0.017957604,29.05073584,20.3995894,0.363750561,0.185042007,110.7958718,0.08975,24.70587522,0,1,63.63607103,0.722414144,33.38875111,65.44109966,86.62504108,-13.37495892,1.173480392,1.900807432,0.096673512,0.597014925,0.285984604,0.497815265,0.597014925,0.968302215,2.468850183,36.25536528,-1
142681257,0.404046643,0.905741443,-0.614288929,4.543736559,5.058637238,0.435196523,0.875949805,1.639935271,0.001733575,28.90946837,19.46973063,0.434697334,0.180873305,127.1623485,-0.18335,62.35293761,1,0,65.00970778,0.812363319,34.51401407,64.52186925,94.85583224,-5.144167759,0.961127451,1.962263326,0.099626145,0.390709089,0.168326704,0.062466344,0.390709089,1.265946474,3.13139243,33.86580553,-1
261598160,0.504790895,0.940688483,-1.794128898,3.219523808,4.978173391,-0.469041034,-0.21786638,0.44238846,-0.095372316,25.84721973,24.80318944,0.236292861,0.132607568,63.52950945,-0.3082,37.03467869,0,1,55.76101034,0.206735445,22.43317639,58.7001701,60.25557012,-39.74442988,0.911362745,0.948012567,0.015054388,-0.954846194,0.096666094,0.368975576,-0.954846194,-0.205616579,1.652409718,34.9119265,-1
171503553,0.504790895,0.962210734,-0.638592725,4.158281714,4.713916833,0.52564415,0.853294847,1.547790697,-0.025843872,25.13440833,22.51637517,0.218794049,0.125817643,95.2409722,-1.39805,19.38775833,1,0,62.16672913,0.626197956,23.54505535,61.74522757,98.49279161,-1.507208388,0.836676471,2.26807285,0.033915758,1.286389865,0.039622197,0.020612517,1.286389865,0,3.914804594,40.4409553,-1
266782510,0.575868129,1.014481396,-1.533905692,2.571002776,4.083732334,-0.35134649,-0.165229334,0.438929553,-0.090939043,22.13655798,23.2737826,0.109358346,0.089183561,37.7929996,-0.00465,9.693879167,0,1,54.98812548,0.156125008,15.03843926,57.48278187,66.48099607,-33.51900393,0.459735294,2.195310772,-0.031756356,-0.36122493,0.150959672,0.781999825,-0.36122493,-0.078937693,3.333556987,38.15917348,-1
424973133,0.974966822,1.10094701,-3.393185533,0.527983386,3.978160083,-1.523278193,-1.712489678,-1.352340484,-0.260883936,18.94100769,27.58278937,0.052581923,-0.021157263,-60.55577309,0.2234,4.846939584,0,0,44.84496694,0,-2.602609027,47.79542932,8.256880734,-91.74311927,0.125411765,-1.450599161,-0.202183953,-1.952765787,0.322395681,0.134797693,-1.952765787,-1.981397361,0.816517231,38.04722011,-1
426307590,1.645890065,1.175022224,-5.880342113,-1.086236935,4.967124505,-2.497294811,-3.201062184,-3.206938271,-0.453936436,16.47929897,36.04633727,-0.159288889,-0.204132992,-219.2148817,0.37485,2.423469792,0,0,36.64059993,0,-21.74489574,42.9774288,2.05954323,-97.94045677,-0.835392157,-3.882652785,-0.445444433,-1.780964625,0.476549339,0.114093353,-1.780964625,-4.609936712,-2.089133413,30.65559995,-1
230364538,2.057689326,1.161163494,-5.598721136,-0.186189323,5.573750038,-1.349727075,-2.23510727,-2.471165255,-0.403824157,15.48484123,33.87108946,-0.249569602,-0.336636137,-200.1531823,0.87275,1.211734896,0,0,39.28048878,0.084518214,-28.22289788,38.94936373,11.0725938,-88.9274062,-1.728676471,-3.455639261,-0.551142195,-0.40924491,0.1934409,0.328921431,-0.40924491,-4.336011342,-1.999251793,30.45904617,-1
260224906,2.456634638,1.161223244,-6.195263447,-0.090609715,6.30274501,-1.182934236,-2.175069348,-2.613515345,-0.336735606,14.37804128,33.21548734,-0.336473113,-0.423248952,-181.8568917,1.30995,0.605867448,0,0,37.84367047,0.038517294,-33.26371523,35.38121094,4.149797571,-95.85020243,-2.45195098,-4.285375119,-0.62059614,-0.032686369,1.045963797,0.231669831,-0.032686369,-3.799514079,-2.577987698,26.50549137,1
335019668,2.742545063,1.179350155,-5.828758306,0.759220329,6.759311569,-0.47108369,-1.396784998,-1.942384717,-0.201133134,13.14582949,33.86960577,-0.408827011,-0.441547355,-160.205968,1.55965,50.30293372,0,0,40.53079313,0.124547737,-33.2618533,41.21043393,21.96447988,-78.03552012,-2.6395,-4.141031708,-0.605837493,0.600519246,0.227777653,0.773518371,0.600519246,-3.901229243,-2.739217741,27.54125106,1
389537486,3.129656665,1.231325144,-7.072001832,0.191535764,7.522323038,-1.070222693,-2.064719922,-2.768882075,-0.184603002,11.6915834,32.12993888,-0.402946043,-0.459644806,-151.0623119,0.8424,43.27744385,0,0,36.53420234,0,-36.84504849,35.54361314,9.379263302,-90.6207367,-2.703686275,-5.359597869,-0.638861793,-1.455013141,0.062629313,0.62811201,-1.455013141,-4.672573648,-3.921055501,27.77737496,1
382850486,3.603784265,1.292659062,-8.349816497,-0.150310436,8.563458481,-1.453758514,-2.590789698,-3.491381145,-0.208939909,10.34135392,31.5137355,-0.454041916,-0.496314431,-149.7178799,1.838,21.63872193,0,0,33.13114127,0,-42.24027296,30.36435398,2.101494396,-97.8985056,-2.816509804,-5.514773651,-0.697008056,-1.524500497,0.684838622,0.15516528,-1.524500497,-3.427830481,-4.321712874,31.64581823,1
231507428,3.864445931,1.298040558,-6.97365036,1.714834762,8.923110075,0.062196921,-0.870226343,-1.791440982,-0.039678652,9.56287438,29.14143509,-0.499758361,-0.455417058,-116.1793826,2.19265,60.81936096,0,0,41.38146915,0.258804858,-35.42526886,39.00171415,23.39663761,-76.60336239,-2.807068627,-4.843461059,-0.599860232,0.858080543,0,0.596097852,0.858080543,-1.035411984,-3.28055164,31.24592206,1
266582542,4.007018134,1.305966232,-5.759768806,3.120378566,8.998905488,0.844348778,0.268364707,-0.546930739,0.145407315,15.68455476,26.89568232,-0.309051724,-0.340974961,-63.81947021,1.2559,80.40968048,0,0,46.90000814,0.431916124,-24.37236088,47.89009113,40.05292653,-59.94707347,-2.435872549,-3.960502193,-0.429558436,1.045685279,0.205409871,0.337287215,1.045685279,0.963684317,-1.77314297,30.94521109,1
212857303,4.188316674,1.269611502,-6.118591205,2.817855895,9.086406209,0.221166543,-0.197220204,-0.952850708,0.16997823,14.98126931,25.68969704,-0.331209254,-0.239969665,-57.66576314,2.57705,90.20484024,0,0,44.96160847,0.371110388,-19.57812525,46.52502653,32.97011208,-67.02988792,-1.834235294,-3.354118094,-0.329821362,-0.037014189,0.566429252,0.291459888,-0.037014189,0.600519246,-3.040786797,32.79988079,1
439583506,4.643178648,1.376067823,-9.077038355,0.417467044,9.924202078,-1.92735894,-2.690590074,-3.63409728,-0.067717745,12.83497231,34.99137915,-0.47252358,-0.273768018,-117.6327018,1.89385,45.10242012,0,0,35.44945123,0.079843741,-26.97922365,39.56170452,0.240895565,-99.75910444,-1.652166667,-7.499303934,-0.442505132,-2.324871374,0.052015605,0.019684583,-2.324871374,-3.395403456,-6.23208858,25.43418913,1
608249685,5.029114552,1.411348693,-8.796813936,1.210451321,10.40182535,-1.162953224,-2.054033461,-3.126656971,-0.108277092,11.62025791,39.25610031,-0.55104519,-0.32226692,-134.519572,0.4226,22.55121006,0,0,36.34823543,0.110798313,-30.05369681,42.63546223,19.68669628,-80.31330372,-2.356313725,-6.337319409,-0.474195574,0.086731272,0.214907162,1.895952395,0.086731272,-2.191257572,-6.032245806,22.64971799,1
276242581,5.36658894,1.398752357,-9.276669757,1.103573029,10.82250989,-1.25514754,-2.265997746,-3.469371883,-0.135081271,12.73088958,36.78035911,-0.515162032,-0.376941899,-115.837562,-1.22825,11.27560503,0,0,34.46353322,0.060959552,-33.86815049,40.0389175,13.27510917,-86.72489083,-2.921539216,-5.184931809,-0.509062449,-0.800027707,0.547205098,0.079197773,-0.800027707,-2.07967728,-7.008278773,22.73818026,1
416298793,5.464818467,1.429198618,-7.757531238,2.628682702,10.65957055,-0.013212218,-0.855242304,-2.050755441,-0.004527597,14.85826192,33.42562418,-0.423345699,-0.360975606,-88.03491888,-0.48125,55.63780252,0,0,40.24860696,0.516924578,-29.66336949,45.90789376,27.19298246,-72.80701754,-2.702294118,-1.829055007,-0.420416199,0.082823356,0.862029332,0.807087527,0.082823356,-1.856739989,-6.830010066,28.47607797,1
296384242,5.469121865,1.413184431,-7.644762731,2.725911781,10.63216468,-0.136848277,-0.857075945,-2.029876678,0.054001406,13.95330444,32.03677112,-0.408446891,-0.32176433,-91.56773738,-0.58585,77.81890126,0,0,39.6628699,0.474383891,-27.57936493,44.33092157,34.01759531,-65.98240469,-2.056176471,-2.503733145,-0.347376828,-0.037987798,0.509957408,0.846611232,-0.037987798,-2.599966351,-6.099829149,30.23140719,1
275533654,5.325049341,1.428456971,-6.133914487,3.778639775,10.03067929,0.603843359,0.147830495,-0.909555304,0.166907951,15.49332651,29.43037097,-0.201053069,-0.235600722,-68.93253107,0.10645,88.90945063,1,0,44.40546497,0.818827272,-20.64727757,47.96865408,58.84395425,-41.15604575,-1.531813725,-1.067728006,-0.209001066,1.176117889,0.116244615,0.585704179,1.176117889,-0.779103296,-5.098420939,29.42460581,1
375388142,5.210924057,1.420281473,-5.504384906,3.520627608,9.115426483,0.346164026,0.052777036,-0.898366464,0.19261637,14.46947357,27.48550963,-0.157432678,-0.151919284,-63.15723059,-0.62165,94.45472531,0,0,44.10563905,0.79705163,-16.3993422,52.29599577,57.35294118,-42.64705882,-1.197911765,-1.625861179,-0.107512407,0.984818816,0.058170702,0.446593854,0.984818816,1.386543932,-5.634606277,34.77993513,1
196328126,5.037691508,1.422904225,-3.529771904,4.933173301,8.403974457,1.266534288,1.316636114,0.585887502,0.30204533,20.46917348,25.47521533,-0.035145204,-0.027129384,6.0474699,-1.43795,97.22736266,0,0,50.80864302,1,-5.449147509,64.8374035,85.29411765,-14.70588235,-0.401911765,1.052046213,0.070328311,0.800371318,0.099953954,0.394376442,0.800371318,2.792593106,-4.363937103,37.52142956,1
208069095,4.888013259,1.361625352,-2.124894066,4.849873956,6.881014886,1.170318134,1.481057533,0.977770743,0.338016304,22.3595045,24.72015675,0.07699846,0.097114962,52.74396637,0.12515,98.61368133,0,0,52.76621325,1,3.870926744,62.69110695,94.26062092,-5.739379085,0.376941176,2.686512354,0.219043129,-0.010057102,0.130742326,0.4930313,-0.010057102,2.931026549,-2.94589787,38.11199605,1
238708573,4.649674849,1.330152113,-0.869009215,5.023439249,5.772540388,1.180983836,1.707275122,1.434850929,0.343766841,24.46489724,23.49756487,0.131585384,0.207993839,93.5481257,1.31435,99.30684066,0,0,55.1356616,1,12.69965658,69.37901107,96.57239183,-3.427608166,1.232911765,1.710599162,0.348407151,0.779177162,0.2032859,0.04704143,0.779177162,3.627259123,-2.931852491,44.58185439,1
274416283,4.292664209,1.303426962,-0.564253774,5.17327881,5.608288865,0.920193655,1.560594953,1.482445925,0.301085009,24.89297527,22.2665423,0.218343778,0.285730739,118.4706892,0.88055,99.65342033,0,0,55.94079828,1,19.45202613,72.90370331,94.4788533,-5.5211467,1.669078431,0.699956462,0.43210353,0.473384645,0.345882666,0.244528808,0.473384645,4.010331389,-2.411476421,42.01328757,1
163092031,4.05959169,1.251253607,-0.796419206,5.260568406,5.924742931,0.618258092,1.281481384,1.348504685,0.228447045,24.13581034,21.53820253,0.26876958,0.322856127,119.2342267,-1.94185,99.82671017,0,0,55.98263604,1,24.17630838,72.38727354,94.47094153,-5.52905847,1.879,1.224164628,0.469286558,-0.313822558,0.032045261,0.289039832,-0.313822558,3.910479394,-0.021056831,47.652951,1
255700122,3.924602432,1.259021207,-2.021242713,3.965783267,5.929376416,-0.414035639,0.02887377,0.091816369,0.058205939,22.27355293,26.00925196,0.066558354,0.279582721,67.25027083,-1.77365,49.91335508,0,0,49.712684,0.708633204,18.47926974,62.27263173,74.86309839,-25.13690161,1.754313725,3.153544264,0.394185001,-0.973560497,0.281176719,0.259924386,-0.973560497,0.870559467,-0.368991312,42.33933449,1
217318271,3.731273619,1.239948263,-1.263665579,4.980176938,6.129932694,0.349249276,0.793767971,0.93587769,0.048877086,21.00072537,24.52294697,0.050803859,0.248727283,81.78104539,-2.45615,24.95667754,0,0,53.9187503,0.90409053,19.36009429,61.48381776,89.70146617,-10.29853383,1.521607843,3.921478007,0.391586611,0.64228088,0.16899592,0.259148736,0.64228088,0.507324923,1.376208832,42.42980886,1
319949893,3.14944207,1.261737673,-1.497239565,4.858152303,6.250357339,0.139760262,0.534200652,0.719283676,0.016821964,19.16390929,26.56729579,0.167555173,0.21504612,57.95195762,-1.41595,12.47833877,0,0,53.20558486,0.87094949,18.91181937,65.0749346,87.49337573,-12.50662427,1.082078431,4.525829464,0.364492752,1.32782798,0.084615556,0.274893097,1.32782798,0.551917156,1.386160966,49.55708006,1
213915401,2.470635547,1.231113554,-1.593413926,4.909708724,6.397050129,0.142128852,0.496966568,0.717200468,-0.00172796,19.93188206,25.2832923,0.451791809,0.184037383,74.7893991,-1.67145,6.239169385,0,0,53.55489327,0.887181971,18.99589399,63.82976146,86.23794212,-13.76205788,1.112637255,3.310192635,0.336319569,-0.022245951,0.313667912,0.594272157,-0.022245951,0.116953853,0.524520494,52.73666502,1
182023777,1.611135109,1.214605443,-0.900008842,5.85599584,6.592639504,0.764749424,1.232024463,1.564823582,0.060042834,22.86452858,23.79643131,0.46688926,0.192647171,107.5099632,-0.945,53.11958469,0,0,58.1708622,1,24.44575514,66.44634191,98.0318258,-1.968174204,1.348833333,4.552207009,0.368074952,0.618405887,0.103535632,0.011083771,0.618405887,0.323767639,2.601482687,56.23548037,1
198392199,1.205655536,1.177990768,-0.940762617,6.215935161,6.97278457,0.699752885,1.241777502,1.675986576,0.083873949,25.57793214,22.78350228,0.517475083,0.214207483,120.600019,-1.14515,76.55979235,0,0,59.41736425,1,29.43756525,64.7394913,91.79049034,-8.209509658,1.807941176,3.765413808,0.388595297,-0.157905125,0.326775884,0.182650412,-0.157905125,1.190277731,3.755954145,57.52050102,1
